,Unnamed: 0,타입,검색어,영상,제목,업로더,조회수,업로드,구독자,유저,내용,좋아요,시각,commentMonth,commentYear,views,likes
49636,0,2,metaverse privacy,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.1M views,9 months ago,0,"
              AuthenTech - Ben Schmanke
            ",I think I’ve seen this meta thing play out in some movies…. It never ended well,"
    25K
  ",9 months ago,9,0,4099999,25000
43457,0,2,metaverse privacy,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Carrington Ndhlovu
            ",Whoever bullied this dude in high school please just apologize. He's off the rails.,"
    20K
  ",7 months ago,7,0,5800000,20000
51963,6,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Ace Videos
            ",This video makes me want to get rid of my devices and get out in the real world.,"
    18K
  ",8 months ago,8,0,5800000,18000
49642,6,2,metaverse privacy,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.1M views,9 months ago,0,"
              Shellrockguy
            ","Can’t wait for everyone to be consumed on their vr headset, while I stay outside and have peace and quiet in the real world","
    17K
  ",8 months ago (edited),8,0,4099999,17000
43481,24,2,metaverse privacy,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              mcnuggs
            ","It’s insane how Zuckerberg and 
Bezos somehow managed to make virtual reality and astronauts uncool.","
    14K
  ",8 months ago,8,0,5800000,14000
51957,0,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Nayde
            ",imagine how depressing it would be to celebrate your birthday with VR with a virtual cake and friends and then you take off your VR headset and realise you're actually all alone ...,"
    13K
  ",9 months ago (edited),9,0,5800000,13000
43463,6,2,metaverse privacy,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Xaviera Cárdenas
            ","I mean, Mark could just grab his millions and live a proper life filled with hobbies and joy. But he chooses to turn the world into a dystopian sci-fi society. Thanks man.","
    13K
  ",7 months ago,7,0,5800000,13000
43538,81,2,metaverse privacy,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Kuba L
            ",I love how Meta is literally the plot of an episode of Black Mirror.,"
    11K
  ",8 months ago,8,0,5800000,11000
51987,30,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              ZtxOne
            ","He recently got a firmware update, he's acting a bit more human, excellent job to the devs. Can't wait for the next update.","
    9.9K
  ",9 months ago,9,0,5800000,9900
52134,177,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Holly James
            ","This really, really feels like an episode of Black Mirror…","
    9.3K
  ",9 months ago,9,0,5800000,9300
43487,30,2,metaverse privacy,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Alexa
            ","It's insane how the most poorly socialized, emotionally unavailable people of our society are setting the standards for human interaction.","
    9.3K
  ",7 months ago,7,0,5800000,9300
49708,72,2,metaverse privacy,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.1M views,9 months ago,0,"
              Six
            ",The Metaverse would be really scary if Facebook owned it to begin with. Stuff like this shouldn't be owned by a company that already has such a detailed profile of all of their users.,"
    9.1K
  ",8 months ago,8,0,4099999,9100
52105,148,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Dan dookie
            ",Yo this is LITERALLY what every evil company in sci-fi movies do,"
    9K
  ",9 months ago,9,0,5800000,9000
54209,12,2,metaverse privacy,/watch?v=wqn3gR1WTcA,Data Brokers: Last Week Tonight with John Oliver (HBO),/user/LastWeekTonight,6.9M views,4 months ago,0,"
              TheyCallMeFilep
            ","If Congress passes laws that John Oliver's demanding to get passed here, then this will be hands-down the best use of HBO's money he's made so far.","
    8.9K
  ",4 months ago,4,0,6900000,8900
53167,1210,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Herr Fuchs
            ",i'm excited when i'm walking through a flower field of ads on my daily commute,"
    8.5K
  ",9 months ago,9,0,5800000,8500
54197,0,2,metaverse privacy,/watch?v=wqn3gR1WTcA,Data Brokers: Last Week Tonight with John Oliver (HBO),/user/LastWeekTonight,6.9M views,4 months ago,0,"
              Misty D. Hudson
            ",Let's give a round of applause to the HBO lawyers who help LWT keep these shenanigans going.,"
    8.2K
  ",4 months ago,4,0,6900000,8200
53147,1190,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              OUT OF DARTS
            ","Anyone else feel like Mark’s arms are robotic, like an algorithm?","
    7.1K
  ",9 months ago,9,0,5800000,7100
43516,59,2,metaverse privacy,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              JP2GiannaT
            ",I love how literally EVERYONE thinks this a bad idea.,"
    5.8K
  ",7 months ago,7,0,5800000,5800
53374,1417,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Mental Outlaw
            ",who loaded the Italian speech files onto Zuck for this?  He can't stop moving his arms!,"
    5.7K
  ",9 months ago,9,0,5800000,5700
43528,71,2,metaverse privacy,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Alexander Supertramp
            ","As someone who doesn't use any social media other than YouTube, I'm not sure why people can't pull themselves away from the thing that is so obviously ruining their lives. Not that YouTube is innocent in all this either.","
    5.4K
  ",8 months ago,8,0,5800000,5400
43510,53,2,metaverse privacy,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              world2tend
            ","I have stop using Facebook 6 years ago. The reason is, there is so much hate being spread around unnecessarily, making my life stressful. You guys should do it too.","
    5.4K
  ",8 months ago (edited),8,0,5800000,5400
43493,36,2,metaverse privacy,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Hades
            ","No matter what you say about the Metaverse (scary as name as well) you will never, NEVER get the same feeling of climbing a mountain in real life or meeting with friends in a restaurant. Some things technology cannot replicate are real feelings that make us happy.","
    5K
  ",7 months ago,7,0,5800000,5000
43475,18,2,metaverse privacy,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Domical425
            ","I think the simple solution is to just ignore it. No matter how many uses Meta puts into the Metaverse, no matter how good they make themselves look, no matter how much your friends are doing stuff in the Metaverse everyday. Just don't. Pretend it doesn't exist. Because we all know the moment we dip our toes into it, it'll immediately consume us, just like how social media did.","
    5K
  ",7 months ago (edited),7,0,5800000,5000
50368,732,2,metaverse privacy,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.1M views,9 months ago,0,"
              StingrayC267
            ",So is VR/AR the bridge between reality and Metaverse?,"
    4.8K
  ",9 months ago,9,0,4099999,4800
54335,138,2,metaverse privacy,/watch?v=wqn3gR1WTcA,Data Brokers: Last Week Tonight with John Oliver (HBO),/user/LastWeekTonight,6.9M views,4 months ago,0,"
              h8024
            ",I like that the show not only show the viewer the problem but also is doing something that can help solve it.,"
    4.8K
  ",4 months ago,4,0,6900000,4800
43504,47,2,metaverse privacy,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Nicole Necsefor
            ","my favourite psychology prof once said, ""our adaptability will be our downfall,"" and that has always really stuck with me.","
    4.8K
  ",8 months ago,8,0,5800000,4800
52099,142,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              random citizen
            ",This looks exactly what 'dark future' sci-fi movies warn us about every year.,"
    4.8K
  ",9 months ago,9,0,5800000,4800
46071,96,2,metaverse privacy,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,6.3M views,6 months ago,0,"
              dude Lange
            ",This guy is actually smart. Not just a curator of news and events. He actually understands business strategy.,"
    4.7K
  ",6 months ago,6,0,6300000,4700
45982,7,2,metaverse privacy,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,6.3M views,6 months ago,0,"
              Mr. Oppenthunder
            ",When everyone switches to studio apartments so they can afford mansions and farms in the metaverse I'm going to buy all the real life mansions and farms.,"
    4.5K
  ",5 months ago,5,0,6300000,4500
51993,36,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Eccentrik Hat
            ",The fact that so many people are reacting with great skepticism towards this gives me hope for humanity.,"
    4.3K
  ",7 months ago,7,0,5800000,4300
52220,263,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Sonia’s Way
            ","When Mark says “Privacy”
The irony is on another level","
    4.2K
  ",9 months ago,9,0,5800000,4200
52035,78,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Eric Decamps
            ","They updated his body language software. He almost moves his arms and his head like a real human. Good job, team!","
    4.2K
  ",9 months ago,9,0,5800000,4200
52005,48,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              dan abe
            ",This makes me want to interact with the real universe  and world even more.,"
    4.2K
  ",9 months ago,9,0,5800000,4200
49684,48,2,metaverse privacy,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.1M views,9 months ago,0,"
              Cambo Space and Science Edu
            ",I don't like the idea of turning human to live in a faked world. My real dog will never want me to abandon her...,"
    4.1K
  ",9 months ago,9,0,4099999,4100
43458,1,2,metaverse privacy,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Mopti Sevare
            ","I was addicted to technologies until I turned 42, then all of a sudden I re-discovered the immense pleasure of reading and taking time to live (drawing, cooking, being outdoors all summer long). I could not care less for any of these soul crushing experiences anymore. Seriously people, live life as it it was still 1999. You can use Google and youtube and all to educate yourself (tons of cool tutorials, documentaries on just about anything you care about) but nothing else....the rest of the time you should be unplugged. Live YOUR life, find out who YOU are, don't watch the lives of others online; nothing good can come from it.","
    4K
  ",6 months ago,6,0,5800000,4000
49696,60,2,metaverse privacy,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.1M views,9 months ago,0,"
              Hangtime Chills
            ","This is basically the books, “Ready Player One” and “Ready Player Two”.","
    3.9K
  ",9 months ago,9,0,4099999,3900
43469,12,2,metaverse privacy,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Alex Campbell
            ","The fact the youtube no longer shows dislikes is pissing me off immensely. It's really hard for people to determine whether a video is causing contention or not, which is actually important.","
    3.9K
  ",7 months ago,7,0,5800000,3900
54259,62,2,metaverse privacy,/watch?v=wqn3gR1WTcA,Data Brokers: Last Week Tonight with John Oliver (HBO),/user/LastWeekTonight,6.9M views,4 months ago,0,"
              clfisher10
            ","I love how John goes straight for the Nuclear option. Doesn't stage a protest, doesn't try to go before congress, doesn't start a petition...nope, he basically goes straight to elaborate attempts to legally blackmail Congress into action.","
    3.8K
  ",4 months ago (edited),4,0,6900000,3800
52093,136,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              C0nchis
            ","The more I know about Metaverse, the more I want to move to a house in a tiny village.","
    3.8K
  ",9 months ago,9,0,5800000,3800
51969,12,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Simply Live
            ","This is 11 minutes of motivation to get back to building real life human interactions and connections with the people around us, and getting the heck off the internet, especially FB/Meta!","
    3.7K
  ",9 months ago,9,0,5800000,3700
54203,6,2,metaverse privacy,/watch?v=wqn3gR1WTcA,Data Brokers: Last Week Tonight with John Oliver (HBO),/user/LastWeekTonight,6.9M views,4 months ago,0,"
              Nerd Violence
            ",John Oliver using HBO's money to make powerful people sweat is hands down my favorite late night talk show trope. John out here doing the lord's work.,"
    3.7K
  ",4 months ago,4,0,6900000,3700
52029,72,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              kedsarama
            ","I love how Facebook has been accused for doing all kinds of horrible things, and basically respecting nobody's privacy, and suddenly wants us all to basically let them into our houses and workplaces.","
    3.7K
  ",9 months ago,9,0,5800000,3700
51975,18,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Caleb Hallford
            ",There's no way someone could convince me this guy is human.,"
    3.5K
  ",8 months ago,8,0,5800000,3500
54227,30,2,metaverse privacy,/watch?v=wqn3gR1WTcA,Data Brokers: Last Week Tonight with John Oliver (HBO),/user/LastWeekTonight,6.9M views,4 months ago,0,"
              Jake Marsing
            ",This is absolutely insanely good journalism. A high point for our society as a whole tbh.,"
    3.5K
  ",4 months ago,4,0,6900000,3500
43542,85,2,metaverse privacy,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Erin L
            ","It gives me so much hope knowing how many people are against the Metaverse.
*EDIT* Also the technology itself is amazing and there isn't anything wrong with that per say. What concerns me is the person that's in charge of it all and whether or not it will eventually be forced.","
    3.4K
  ",7 months ago (edited),7,0,5800000,3400
53144,1187,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Daniel Ally
            ","Mark got his “update.”

He wants you to do the same.","
    3.3K
  ",9 months ago,9,0,5800000,3300
45976,1,2,metaverse privacy,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,6.3M views,6 months ago,0,"
              David Washington
            ",This metaverse discussion is like listening to people in the 90s telling us what will be internet.,"
    3.3K
  ",5 months ago,5,0,6300000,3300
54254,57,2,metaverse privacy,/watch?v=wqn3gR1WTcA,Data Brokers: Last Week Tonight with John Oliver (HBO),/user/LastWeekTonight,6.9M views,4 months ago,0,"
              James Lightner
            ","If congress passes a law from this, they should call it ""The John Oliver Privacy Protection Act"" or ""JOPPA"" for short.","
    3.3K
  ",4 months ago (edited),4,0,6900000,3300
51999,42,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              H M
            ",This made me want to stop using social media and start talking to people irl. Thank you Mark Zuckerberg!,"
    3.2K
  ",9 months ago,9,0,5800000,3200
49654,18,2,metaverse privacy,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.1M views,9 months ago,0,"
              Abhishek Guruvannawar
            ",The world has literally started feeling like a sci-fi movie,"
    3.2K
  ",9 months ago,9,0,4099999,3200
54221,24,2,metaverse privacy,/watch?v=wqn3gR1WTcA,Data Brokers: Last Week Tonight with John Oliver (HBO),/user/LastWeekTonight,6.9M views,4 months ago,0,"
              Wisley Lau
            ",John Oliver has reached the level of threatening the US government. And it only took nine seasons and seven episodes to achieve that,"
    3.2K
  ",4 months ago,4,0,6900000,3200
54233,36,2,metaverse privacy,/watch?v=wqn3gR1WTcA,Data Brokers: Last Week Tonight with John Oliver (HBO),/user/LastWeekTonight,6.9M views,4 months ago,0,"
              Ivan Dimitrov
            ","I've been one of the people that say ""I really don't care, let them go at it"" but the argument ""domestic abuse victim being findable on a website by her abuser"" did me good. Great job exposing, arguing and even finding a solution.","
    3.1K
  ",4 months ago,4,0,6900000,3100
54198,1,2,metaverse privacy,/watch?v=wqn3gR1WTcA,Data Brokers: Last Week Tonight with John Oliver (HBO),/user/LastWeekTonight,6.9M views,4 months ago,0,"
              chefjdog
            ","This guy and his hard working team deserve whatever the highest recognition allowed is. Thanks for having our backs John, and everyone on your staff.","
    3K
  ",3 months ago,3,0,6900000,3000
54238,41,2,metaverse privacy,/watch?v=wqn3gR1WTcA,Data Brokers: Last Week Tonight with John Oliver (HBO),/user/LastWeekTonight,6.9M views,4 months ago,0,"
              Kam Corder
            ","Everything John Oliver does is a beautiful power move, but this takes the cake","
    3K
  ",4 months ago,4,0,6900000,3000
54265,68,2,metaverse privacy,/watch?v=wqn3gR1WTcA,Data Brokers: Last Week Tonight with John Oliver (HBO),/user/LastWeekTonight,6.9M views,4 months ago,0,"
              AlyKat
            ","I actually found out that my husband was about to propose to me before he even got the chance to. He bought the ring online and then a piece of mail came to the house, addressed to him, congratulating him on his engagement and trying to sell wedding party items. And while it’s mostly just a funny story we can tell people, it’s honestly insane when you consider that some random company knew about one of the biggest changes in my life before I did. 

All of that is to say that this episode was amazing. The team of Last Week Tonight continues to outdo themselves and I’ve never been so happy to yell “holy shit” at my screen at the end of an episode.","
    2.9K
  ",4 months ago,4,0,6900000,2900
52077,120,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Boe Boe Fish
            ","I’ve had a technology addiction for years, and seeing this seriously just terrifies me","
    2.8K
  ",8 months ago (edited),8,0,5800000,2800
52122,165,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Afromane
            ",Imagine when this really takes off. You decide to go to the park to enjoy the beautiful weather and play with your dog but you quickly realise that you’re all alone because everyone decided to be in the Metaverse. This is really terrifying to me.,"
    2.8K
  ",7 months ago,7,0,5800000,2800
49702,66,2,metaverse privacy,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.1M views,9 months ago,0,"
              Aci
            ",I'd rather not have Facebook be the one to make this...,"
    2.7K
  ",9 months ago,9,0,4099999,2700
49738,102,2,metaverse privacy,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.1M views,9 months ago,0,"
              Bobby Ang
            ","And in the end, we arrive at the Matrix.","
    2.7K
  ",8 months ago,8,0,4099999,2700
52089,132,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Gonzo
            ",It's really a relief to see such a negative response to this. It gives me hope for society in these trying times.,"
    2.7K
  ",7 months ago,7,0,5800000,2700
54199,2,2,metaverse privacy,/watch?v=wqn3gR1WTcA,Data Brokers: Last Week Tonight with John Oliver (HBO),/user/LastWeekTonight,6.9M views,4 months ago,0,"
              Alvaro Carboni
            ","I can only imagine how that meeting went.
HBO: So, for this episode you need... actually this is not so much money. What's the plan?
LWT: To collect data from the congress in order to blackmail them
HBO: ...Come again??
LWT:  Oh, don't worry, it's perfectly legal
*HBO exec looks desperately to the lawyer who just smiles and gives a thumbs up
HBO: I don't even  know why i ask... Funds granted.","
    2.7K
  ",3 months ago,3,0,6900000,2700
52023,66,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              TheWhitePumpkin
            ","I just don't think a virtual reality world can ever replace the real one, this sounds like something out of a black mirror episode","
    2.7K
  ",7 months ago,7,0,5800000,2700
54277,80,2,metaverse privacy,/watch?v=wqn3gR1WTcA,Data Brokers: Last Week Tonight with John Oliver (HBO),/user/LastWeekTonight,6.9M views,4 months ago,0,"
              Allena Smith
            ",This show should be called “Man describes a depressing/scary aspect of our economic/legal/policy system and exploits a legal loophole to get people to do something about it Tonight”,"
    2.5K
  ",4 months ago,4,0,6900000,2500
52059,102,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Cookies N Crypto
            ","""Bringing people together."" 

Proceeds to invent reality where we never leave our room to socialize.","
    2.5K
  ",9 months ago (edited),9,0,5800000,2500
52017,60,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              DressedRunner
            ","Mark: ""The most important experience of all, connecting with people.""

Also Mark: Disables comment to the official Metaverse video","
    2.4K
  ",9 months ago,9,0,5800000,2400
52071,114,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              amandacorn5454
            ",I'm really into technology and gaming but this is insane. He is actively encouraging people to isolate themselves from the physical world! I cannot believe this is what he thinks people want or need. What we need is to reconnect with nature and have REAL connections with people again. None of this stuff will make anyone happier or make their lifes more convenient. It's only going to create more loneliness in the world. God help us.,"
    2.4K
  ",8 months ago,8,0,5800000,2400
43522,65,2,metaverse privacy,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Clayton Canny
            ",Love how nobody's mentioning how easy it is for middle aged men to groom children over social media and the companies do nothing to stop it.,"
    2.4K
  ",7 months ago,7,0,5800000,2400
49648,12,2,metaverse privacy,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.1M views,9 months ago,0,"
              No One
            ","Imagine how empty people feel after leaving the meta world and being back in reality. Society will get more and more lost in the circle of dopamine addiction, creating brain dead people and increasing the development of depression","
    2.4K
  ",8 months ago,8,0,4099999,2400
52047,90,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Lisa Kerste
            ",If this was just a huge game i would love it but the fact that it takes over the real life and work is scary,"
    2.3K
  ",8 months ago,8,0,5800000,2300
45994,19,2,metaverse privacy,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,6.3M views,6 months ago,0,"
              The Hammer Speaks
            ",I just can’t wait to immerse myself in the metaverse and have Meta and Microsoft harvest all my data.,"
    2.3K
  ",5 months ago,5,0,6300000,2300
53080,1123,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Mr Chicken
            ",This is the matrix all over again.,"
    2.3K
  ",9 months ago,9,0,5800000,2300
52011,54,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              J Louis
            ","He has almost mastered human emotion, impressive.","
    2.2K
  ",9 months ago,9,0,5800000,2200
43558,101,2,metaverse privacy,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              Rio Bird
            ",It’s funny how everyone is so concerned about the meta but can’t bring themselves to closing their fb account.,"
    2.2K
  ",7 months ago,7,0,5800000,2200
51981,24,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Cristi P.
            ",I'm so happy for him he's slowly finding his way to his home planet.,"
    2.2K
  ",9 months ago,9,0,5800000,2200
54215,18,2,metaverse privacy,/watch?v=wqn3gR1WTcA,Data Brokers: Last Week Tonight with John Oliver (HBO),/user/LastWeekTonight,6.9M views,4 months ago,0,"
              Justin Fay
            ","The best part about this isn't that he collected some mildly embarassing data on potential congressmen, but that he's now put this idea in the heads of millions upon millions of viewers, which it only takes one of to get serious and collect far, far more damaging data than ""Haha, you clicked on Ted Cruz erotica!""","
    2.2K
  ",4 months ago,4,0,6900000,2200
51036,1400,2,metaverse privacy,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.1M views,9 months ago,0,"
              Debo Gaming
            ",The world has literally started feeling like a sci-fi movie,"
    2.2K
  ",9 months ago,9,0,4099999,2200
54244,47,2,metaverse privacy,/watch?v=wqn3gR1WTcA,Data Brokers: Last Week Tonight with John Oliver (HBO),/user/LastWeekTonight,6.9M views,4 months ago,0,"
              Antti Mikkonen
            ","John Oliver in 2019: Haha, we baked this huge horse cake to piss off a dictator!
John Oliver in 2022: In this dossier, I have the internet search histories of everyone in Congress. Unless they pass a data protection law, I might do something with them...","
    2.1K
  ",4 months ago,4,0,6900000,2100
52053,96,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              phoenix arizona
            ",This man wants us to go into the Matrix and forget about what’s going on outside in the world,"
    2.1K
  ",8 months ago,8,0,5800000,2100
52041,84,2,metaverse privacy,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,9 months ago,0,"
              Jerry1609
            ",I would be genuenly concerned if i started reading comments how cool this is and how someone cant wait to live this. Thank God people recognise this as an big potential issue in the future.,"
    2K
  ",8 months ago,8,0,5800000,2000
49672,36,2,metaverse privacy,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.1M views,9 months ago,0,"
              John Olswang
            ",Nice to see such a trustworthy company tapping into your perceived reality what could go wrong.,"
    1.9K
  ",8 months ago,8,0,4099999,1900
43547,90,2,metaverse privacy,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,8 months ago,0,"
              tentimetex
            ","Just so people understand: in the metaverse (which is just a glamorous name for VR), we move our bodies and heads. This data about why, when and how we move and how we react, can then be used by governments in the real world, through surveillance cameras for example, by pairing it with Artificial Intelligence, to predict how we will behave even before we have taken the decision to do something. It is absolutely terrifying.","
    1.9K
  ",7 months ago,7,0,5800000,1900
49660,24,2,metaverse privacy,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.1M views,9 months ago,0,"
              zehran
            ","Can't wait for people to full go into this ""meta verse"" so I can go outside and enjoy some alone time.","
    1.9K
  ",8 months ago,8,0,4099999,1900
