,Unnamed: 0,타입,검색어,영상,제목,업로더,조회수,업로드,구독자,유저,내용,좋아요,시각,commentMonth,commentYear,views,likes
28957,1838,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Earth Goddess LaLa
            ","Life in reverse, underplay is perceiving to ""connect you"" actually disconnecting you from humanity and keeping you plugged into the matrix. Unplug ","
    186
  ",11 months ago,1,0,5800000,186
40151,8,4,metaverse violence,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              GrasTube
            ","it boils down to the simple questions:

would you rather spend your time in Second life VR edition (meta), with nothing to do and infested by furries, or play actual VR games and enjoy yourself?","
    185
  ",4 months ago,4,0,7500000,185
11530,874,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Marvin Howard
            ","People are weird. How you not trust what they have been doing with Facebook and your privacy, now you want to trust them with your digital identity???","
    185
  ",10 months ago,1,0,5800000,185
26634,3,4,metaverse violence,/watch?v=JDlTAx2hLeU,Sexual Assault In The Metaverse?,/c/WelcomeToClownWorld,8.9K views,9 months ago,0,"
              Stephanie Stock
            ","I was murdered in a video game yesterday. Still haven't recovered from the trauma. Someone needs to do something, my family can't afford a funeral.","
    185
  ",9 months ago,9,0,8900,185
13301,325,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              Jean Roch
            ",I can't wait for this. Once every idiot is stuck in VR I will finally be able to breathe free. The quality of the YouTube comment sections should increase to legendary heights not seen since the Renaissance.,"
    184
  ",11 months ago,1,0,1900000,184
11094,438,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Jessica lewis
            ","it's surprising how us humans are behaving so shocked when things like this come out, have we forgotten that every lie has a bit of truth in it. the games we play, the movies we watch all of them has some aspect of truth in it, whether that truth comes into action now are a few years from now.","
    184
  ",9 months ago,9,0,5800000,184
43263,120,4,metaverse violence,/watch?v=PjbFU4L9VgA,"Facebook Metaverse In Disarray & NFT Sales Are ""Falling Off A Cliff"" According To Reports",/c/YongYea,351K views,3 months ago,0,"
              Jorkan
            ","I can't understand that anyone would want use that ""Metaverse"" when we have incredibly good VRchat on Steam","
    184
  ",3 months ago (edited),3,0,351000,184
4317,16,4,metaverse violence,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Alex Benson
            ","I just tried VR for the first time last weekend. It's like a more immersive, lower resolution of PC gaming. SuperHot, Blade and Sorcery, and some of the meditation apps are fun/useful.
The same people who have addictions to PC gaming could easily become addicted to this.
I found I could do a 1/2 hour at a time before needing to take it off and chill. Not nausea or anything, maybe just eye strain.
I don't see it as an existential threat to all humankind, but people who are predisposed to dissociation or identity issues could be eaten alive by this technology.","
    183
  ",7 months ago,7,0,4600000,183
28516,1397,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              ronch550
            ",Here's a better idea: how about we all get together physically instead?,"
    183
  ",11 months ago,1,0,5800000,183
23019,90,4,metaverse violence,/watch?v=BgCK98KudK0,The Metaverse is a Soulless platform,/c/MentalOutlaw,562K views,1 month ago,0,"
              Hi Ho
            ","Let me just grab my tinfoil hat for a moment.
Consider the premise that there are billions of dollars in backing in the AI industry behind the scenes. The benefits of that should be immediately apparent. Now, AI can do many things, and there is plenty of training data in terms of images, text and audio. What other training data could be useful?
Now, imagine a device that would track movement, facial expressions, voice and many others in the context of natural conversations with multiple people, without the people being aware this data would be collected. If there's a huge demand for this kind of training data for AI, it would make sense to try to make some profit from it.
Now consider how much money facebook pours into VR hardware development. Why would they insist on developing this metaverse crap if it continues to bleed money?","
    183
  ",1 month ago (edited),1,0,562000,183
13005,29,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              jrg305
            ","I get nauseous from VR, and I consider myself a gamer. VR will always be niche for this reason. Lots of people will not tolerate motion sickness for the rest of the day to take part.","
    183
  ",9 months ago,9,0,1900000,183
11262,606,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Canadian Racing League
            ",Stop giving Zuckerberg more air time and start giving the people that can help us air time.,"
    183
  ",10 months ago,1,0,5800000,183
29680,32,4,metaverse violence,/watch?v=LUo10K6R3fE,Why Metaverse Will Actually Suck,/c/TheInfographicsShowOFFICIAL,436K views,7 months ago,0,"
              Don T. Panic
            ","Can't wait till everyone realizes: VR chat already exists, with a ""No Zuckerberg"" bonus.","
    182
  ",7 months ago,7,0,436000,182
22524,10,4,metaverse violence,/watch?v=UfUfm5kJDL8,#MeToo: Woman Virtually GROPED In The Metaverse,/c/MichaelKnowles,53K views,9 months ago,0,"
              Duncan Williams
            ","“I was groped!” 

“What does the suspect look like, where did this happen. Can you prove you were inappropriately touched?” 

“No, but I feel virtually groped despite not being physically touched”

“Lol, you’re full of crap dude”","
    182
  ",9 months ago,9,0,53000,182
28314,1195,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              John Cedrick Balmelero
            ","everybody gangsta until someone says: there's no log out button




Edit: wow, thanks for the likes","
    182
  ",10 months ago (edited),1,0,5800000,182
34112,217,4,metaverse violence,/watch?v=n8VEtlWzxTQ,Facebook/Meta's Failing Metaverse Is Costing Them Billions Of Dollars Per Quarter,/c/YongYea,410K views,5 months ago,0,"
              Railsz
            ","VR enthousiast hereFun fact about Facebooks metaverse: it is being laughed at real hard by the VR community. People play boneworks, vrhcat, neosvr and ChilloutVR with fullbody this is the metaverse we want and already have. Customizable avatars easily  uploaded to these games and social vr platforms. NeosVR is a developers fucking fever dream because of how in depth it is and what you can create with code you can create while in VR (I'm not kidding NEOSVR can be nuts).

 VRChat is seen as the social platform with chilloutvr being treated like the bing of vr social platforms which honestly they don't deserve but still it exists as a competitor. They have full body implementation and face and eye tracking. Vrchat has minigames and other things while you're there. You can look at your avatars with mirrors within worlds.

The metaverse of facebook came late and is still laughed at mainly because of it having no legs and mainly the minigames making you apparently nauseous. They don't understand VR or the VR community. Barely any choice with your avatar and more issues.

Vrchat has parties, raves, DJ's, the biggest virtual connections in the world. 

Facebook always will be a joke here because of what we currently have and what we want.","
    181
  ",5 months ago,5,0,410000,181
14042,1066,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              Williams John
            ","Bitcoin is the future, investing in it now will be the wisest thing to do especially with the current rise in bitcoin","
    181
  ",11 months ago,1,0,1900000,181
29196,2077,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Nyxnyxnyxnyxnyx
            ","""Our company is now Meta.""

I hope it will get a nerf in the future.","
    181
  ",11 months ago,1,0,5800000,181
40516,373,4,metaverse violence,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              Mawnt
            ",The only thing I don’t want is Facebook-only. I think the best would be many companies doing the ”metaverse” together.,"
    180
  ",7 months ago (edited),7,0,7500000,180
26711,7,4,metaverse violence,/watch?v=xCFa1NkkRBQ,Mike Pence Rebukes Trump & The Metaverse Responds to Virtual Groping  | The Daily Show,/c/TheDailyShow,796K views,8 months ago,0,"
              Brian Hill
            ",That 69 joke had me crying and choking on lunch. That was priceless.,"
    180
  ",8 months ago,8,0,796000,180
20565,4,4,metaverse violence,/watch?v=3n9iXlA7HJk,Metaverse app allows kids into virtual strip clubs - BBC News,/c/BBCNews,120K views,7 months ago,0,"
              Deedee
            ","Bruh it's a social game. Just as in real life, you'll have interactions with bad and good people. You don't let your kid go walk into a shady bar alone do you? This is why we supervise them till they're of age. SO DONT PUT THEM INTO SOCIAL GAMES IF YOU ARENT GONNA WATCH THEM. This is literally a ""Welcome to the Internet"" type of moment. ","
    179
  ",7 months ago (edited),7,0,120000,179
27833,714,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Heart For Christ
            ",I deactivated Facebook a while ago and this makes me extra glad I did.,"
    179
  ",10 months ago,1,0,5800000,179
29122,2003,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Braindrain
            ",Nothing mindblowing that other VR Apps haven't done before. Also Zuckerberg is literally the last person I want to build/own the Metaverse.,"
    179
  ",11 months ago (edited),1,0,5800000,179
28834,1715,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              phelan
            ",Absolutely terrifying,"
    178
  ",11 months ago,1,0,5800000,178
29156,2037,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Claire Conover
            ","I’ve never seen facebook “bring people together”. what I do see, is facebook making people careless, antisocial and widening division.
even this creep bought an entire neighborhood block to avoid seeing his neighbors.","
    178
  ",10 months ago,1,0,5800000,178
28268,1149,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Evoco
            ","This guy wants us all to transition to his metaverse so he can feel like he's a GOD because he'll be the one in charge of it!

This guy started out on msn chat rooms and well being incharge of this metaverse is like having the ultimate gold hammer! ","
    177
  ",10 months ago,1,0,5800000,177
23151,222,4,metaverse violence,/watch?v=BgCK98KudK0,The Metaverse is a Soulless platform,/c/MentalOutlaw,562K views,1 month ago,0,"
              bonkmaykr
            ",I wonder if Horizon Worlds is just a recreation of what Mark Zuckerberg's home planet looks like.,"
    177
  ",1 month ago,1,0,562000,177
18360,379,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Grant Shearer
            ","I'm sure you know this, but large palaces usually had cool rooms due to the stone construction. Castles are known for being cool even in the summer","
    177
  ",10 months ago,1,0,10000000,177
21178,19,4,metaverse violence,/watch?v=rG6cgaUmpG0,I was sexually assaulted within the MetaVerse,/c/AlexStein99,125K views,5 months ago,0,"
              f5mando
            ","Right on, Alex - as usual! Well done, sir. Not a single face cracked a smile there, either. Now that's telling (and very sad)...","
    176
  ",5 months ago,5,0,125000,176
43215,72,4,metaverse violence,/watch?v=PjbFU4L9VgA,"Facebook Metaverse In Disarray & NFT Sales Are ""Falling Off A Cliff"" According To Reports",/c/YongYea,351K views,3 months ago,0,"
              Amir Green
            ","These companies aren’t fighting to find something we love, they are fighting to find out how far they can push us with us still coming back…..","
    176
  ",3 months ago,3,0,351000,176
10950,294,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              ilja
            ",The pain the man from Myanmar expresses really hit me. How could You forbid people to flee into your country when they have to cope with such terror,"
    176
  ",9 months ago,9,0,5800000,176
4074,4,4,metaverse violence,/watch?v=6QI-7fVA3YU,Sexual assault in metaverse: Woman’s avatar gang-raped | OneIndia News,/c/oneindia,61K views,8 months ago,0,"
              eixseven
            ",Real title: Woman tries to seek attention.,"
    175
  ",8 months ago,8,0,61000,175
11010,354,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Raymond Wiik
            ","It was said multiple times in this interview: ""It's not Facebook's fault, Facebook simply allowed it to happen.""

We want to blame Facebook for not doing anything to prevent these things when really Facebook and most social media just allows us to show our worst natures. 

Is Facebook responsible for what we are?","
    175
  ",9 months ago,9,0,5800000,175
34087,192,4,metaverse violence,/watch?v=n8VEtlWzxTQ,Facebook/Meta's Failing Metaverse Is Costing Them Billions Of Dollars Per Quarter,/c/YongYea,410K views,5 months ago,0,"
              Ramón González
            ",Are they using this for some kind of financial trickery? How did they waste 3 billions on something that functions like something you could do on Roblox? There's something going on here.,"
    175
  ",5 months ago,5,0,410000,175
28489,1370,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Torah Muscle
            ","“If we can create digital universes, the slaves will have false realities which are happy and exciting to escape the real one we created which is bleak and depressing.” Bilderberg meeting 2020","
    175
  ",11 months ago,1,0,5800000,175
31770,115,4,metaverse violence,/watch?v=7zz8aPs0JhI,Meta CEO Mark Zuckerberg Does Damage Control After Metaverse Selfie Is Mocked Viciously Online,/c/YongYea,462K views,1 month ago,0,"
              NyxNoughtNothing
            ","Not gonna lie, the most inexplicable thing about this campaign is that they're releasing in multiple countries, like France, but everything is in English, even the vast majority of menu elements. Meta promises that they have plans to eventually maybe someday add options for the languages of the countries that they're releasing in Horizon Worlds. How incredibly tone-deaf and stupid is it to announce that you're releasing in a country but offer no support for the languages spoken there?","
    175
  ",1 month ago,1,0,462000,175
29658,10,4,metaverse violence,/watch?v=LUo10K6R3fE,Why Metaverse Will Actually Suck,/c/TheInfographicsShowOFFICIAL,436K views,7 months ago,0,"
              Paul Appleton
            ","Despite how much of a nightmare the Metaverse could become, and as much as I agree that people need to interact in real life; I can certainly see the appeal in it. I guess only time will tell if this is indeed our future or just another technological dead end.","
    174
  ",7 months ago,7,0,436000,174
40290,147,4,metaverse violence,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              Protector
            ","I would like to add that Microsoft tried to buy discord, if this happened Microsoft would be getting a valuable player in both the communication and gamming industries. Yes they failed to buy discord but it paints a picture of their strategy.","
    174
  ",8 months ago (edited),8,0,7500000,174
28940,1821,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Javier Ríos
            ","This reminds me of the asimov's book ""The naked sun"". Very creepy. He wants people to stay in their houses forever. He is single handedly turning the world into a dystopian sci-fi movie.","
    174
  ",11 months ago (edited),1,0,5800000,174
7424,15,4,metaverse violence,/watch?v=Ibm3WhfLk08,Metaverse VR: Demo Experience,/c/surrealentertainment,4.1M views,10 months ago,0,"
              WanderAbroad
            ",This is the most human that Zuck has ever acted. Normally he's a lot creepier.,"
    174
  ",10 months ago,1,0,4099999,174
36933,546,4,metaverse violence,/watch?v=HgIwgtN7xgU,Why Metaverse is the Future of Work & How to get Rich from it,/c/Aluxcom,1.3M views,11 months ago,0,"
              Williams John
            ","Bitcoin is the future, investing in it now will be the wisest thing to do especially with the current rise in bitcoin","
    174
  ",11 months ago,1,0,1300000,174
1884,234,4,metaverse violence,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,8 months ago,0,"
              Rupesh Sukale
            ","""Give human a mask and they will show their real faces.""","
    173
  ",8 months ago,8,0,1100000,173
31818,163,4,metaverse violence,/watch?v=7zz8aPs0JhI,Meta CEO Mark Zuckerberg Does Damage Control After Metaverse Selfie Is Mocked Viciously Online,/c/YongYea,462K views,1 month ago,0,"
              Emperor Jack
            ",I don't think any amount of damage control could save this. The uncanny valley effect is very real.,"
    173
  ",1 month ago,1,0,462000,173
9767,11,4,metaverse violence,/watch?v=AbqmQVWHyLw,Sexual Assault in Zuckerberg's Metaverse: No Laughing Matter | Louder With Crowder,/c/CrowderBits,197K views,8 months ago,0,"
              Don't Care
            ",I've been sexually harassed and gangbanged in multiple platforms. I've had teams of men teabagging me over and over and over. I'm glad I have safe place to talk about this.,"
    173
  ",8 months ago,8,0,197000,173
43150,7,4,metaverse violence,/watch?v=PjbFU4L9VgA,"Facebook Metaverse In Disarray & NFT Sales Are ""Falling Off A Cliff"" According To Reports",/c/YongYea,351K views,3 months ago,0,"
              Sam Leheny
            ","Even in the ads showing what they're shooting for, the entire world looks like it's crafted out of that one 'friendly' corporate art style shared by companies all over the world to make little animatics showing how much happier you and your family will be for purchasing life insurance.
The bare minimum of graphic design that corporate would approve, stretched over a cold, empty interior.","
    173
  ",3 months ago,3,0,351000,173
29660,12,4,metaverse violence,/watch?v=LUo10K6R3fE,Why Metaverse Will Actually Suck,/c/TheInfographicsShowOFFICIAL,436K views,7 months ago,0,"
              Stuff
            ","Personally i’m excited for the advancement of technology and I do believe that virtual reality is the future, but jesus christ this is terrifying.","
    172
  ",7 months ago,7,0,436000,172
4733,432,4,metaverse violence,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              FB Kensar HD
            ","This is good, everyone should get on the Metaverse.
Leave the real world alone for us to enjoy.","
    172
  ",8 months ago,8,0,4600000,172
10908,252,4,metaverse violence,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              stancexpunks
            ","“Hate and misinformation is flowing more rapidly in other countries” is very true. I see this for myself when I look at my dad’s fb timeline. Although he’s lived in the US since 1975, he still closely follows whats going on in his home country of Cambodia via what is posted on FB from various Cambodian news outlets, radio, and Cambodian citizens. The amount of misinformation I’ve seen is staggering. I was going to write a couple examples of misinformation I’ve seen but of course YouTube deleted my comment as usual","
    172
  ",10 months ago,1,0,5800000,172
36544,157,4,metaverse violence,/watch?v=HgIwgtN7xgU,Why Metaverse is the Future of Work & How to get Rich from it,/c/Aluxcom,1.3M views,11 months ago,0,"
              Faruk
            ","Rember the line from The Wolf of Wall Street that goes something like: 'If it's already out there, chances are there's people at the top who are making shit loads and we are battling for crumbs?","
    172
  ",11 months ago,1,0,1300000,172
34076,181,4,metaverse violence,/watch?v=n8VEtlWzxTQ,Facebook/Meta's Failing Metaverse Is Costing Them Billions Of Dollars Per Quarter,/c/YongYea,410K views,5 months ago,0,"
              JasonJason210
            ",The sad thing about the Metaverse endeavor is that it makes VR seem bad. I really hate the way Meta have tried to monopolize the VR market. They done it in a really shitty way.,"
    172
  ",5 months ago,5,0,410000,172
40354,211,4,metaverse violence,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              foolishus
            ","I highly doubt either of these companies will win ""the war for the metaverse"".  It'll be some currently unknown company that, if they're smart, won't sell to either of these two behemoths.","
    172
  ",7 months ago,7,0,7500000,172
31659,4,4,metaverse violence,/watch?v=7zz8aPs0JhI,Meta CEO Mark Zuckerberg Does Damage Control After Metaverse Selfie Is Mocked Viciously Online,/c/YongYea,462K views,1 month ago,0,"
              Terry Krug II
            ","I've said it before: Metaverse is a ""game"" designed by sales reps, not game designers","
    171
  ",1 month ago,1,0,462000,171
13253,277,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              Poetic Noise
            ","When Mark picks his meta avatar outfit, he's letting us know that even in the metaverse he's gonna be the same asshole.
Always read between the lines  The more things change the more they stay the same.","
    171
  ",11 months ago,1,0,1900000,171
28945,1826,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Mr. Dhingia
            ","We are already in love with fake-bodied people as influencers to the level we want all types of procedures to look great and feel confident. Now this crap to love what is virtual, why not try to make the real world a better place for everyone.","
    171
  ",11 months ago (edited),1,0,5800000,171
33986,91,4,metaverse violence,/watch?v=n8VEtlWzxTQ,Facebook/Meta's Failing Metaverse Is Costing Them Billions Of Dollars Per Quarter,/c/YongYea,410K views,5 months ago,0,"
              Trash
            ","Facebook/Meta: loses millions of dollars due to its failing metaverse

Everyone: celebrates","
    171
  ",5 months ago,5,0,410000,171
18019,38,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Priyésh
            ","This video came out before the war in the Ukraine. We also still have corona at play. But just the war itself already caused inflation to spike tremendously. It's also speculated that both together accelerated other issues that were already in progress. 
BTW. People here in Germany immediately and massively reduced buying organic foods - and the Germans regard themselves as very environmentally conscious. You see, as soon as things get tight, you think how to reduce ""unnecessary"" spendings and causes to address - and the environment seemingly is of secondary concern...","
    170
  ",3 months ago (edited),3,0,10000000,170
5064,763,4,metaverse violence,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Eva Helen
            ","When you stop learning, you get left behind.
Never stop educating yourself","
    170
  ",8 months ago,8,0,4600000,170
40360,217,4,metaverse violence,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,213K subscribers,"
              Harry Snothead
            ",Microsoft isn’t attacking Zucc. They’re on their own mission and Zucc is trying to do the same but is just getting lapped,"
    169
  ",7 months ago,7,0,7500000,169
29510,2391,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              The Accent Podcast
            ","This is right out of a SciFi movie where the villain sweet talks you into madness. But boy, this is really impressive.","
    169
  ",11 months ago,1,0,5800000,169
28591,1472,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Ankh 369
            ","Im starting to think this was prepared in advanced.. Its just so fitting for the ""Stay at Home"" movement.","
    169
  ",11 months ago,1,0,5800000,169
28246,1127,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Jack Stringer
            ","“Oh hey mark!” had me dead. 

But seriously, Charlie Brooker killed it with this Black mirror episode.","
    169
  ",10 months ago,1,0,5800000,169
18240,259,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Troy Mann
            ","Anecdotally the BAU2 model sounds plausible due to modern emphasis on climate change, inflating commodity pricing, population collapse, etc.  However as someone who works in the machine learning space I know that these kinds of simulations are often prone to massive error.  I think it would be interesting to pull together some datasets to gain a more insightful picture.  Correlation is not causation, especially for extrapolations like this.  Basically this simulation is just loaded with assumptions.  Digging deeper into the variables may uncover all kinds of interesting patterns.  Simulations are interesting.  Actual science is always better!","
    168
  ",10 months ago,1,0,10000000,168
31666,11,4,metaverse violence,/watch?v=7zz8aPs0JhI,Meta CEO Mark Zuckerberg Does Damage Control After Metaverse Selfie Is Mocked Viciously Online,/c/YongYea,462K views,1 month ago,0,"
              BJ Vynz
            ","It's already extremely unlikely that the VAST majority of people will ever want to partake in VR beyond a couple hours in a casual game. That alone makes a ""metaverse"" unlikely.

Even more unlikely is an out-of-touch corporation being the one that starts a somewhat successful mini-metaverse. People want stuff like VR Chat (before they killed mods).","
    168
  ",1 month ago,1,0,462000,168
1811,161,4,metaverse violence,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,8 months ago,0,"
              Frederick Dalusim
            ",A strict security must be implemented in Metaverse! Those who break the rules must be punished by law (cyber law) and forbidden these criminals from log in into Metaverse!,"
    168
  ",8 months ago,8,0,1100000,168
18276,295,4,metaverse violence,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Milton Maritz
            ","A very well presented video!  

May I point out,  especially to the many critics commenting here below, modelling (whether crude or sophisticated), is never in the first place about predicting a particular outcome with exact or fair accuracy, but it is about fundamentally UNDERSTANDING the driving mechanisms and interacting dependencies  of the phenomena. 

No, we cannot know what the world will look like in 2040. But, by setting up a model, actually implementing it in code,  and running it a number of times (even on a 1980's computer), we have a far better comprehension of what to look out for or how to interpret current trends.  

In fact, all understanding by any human mind, is just a set of models created inside that mind.","
    168
  ",10 months ago,1,0,10000000,168
27515,396,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Jiovanni Rosario
            ","Mark mentions privacy (2:24 - 2:38, a whole 14 seconds) in this video but only describes a users ability to interact with other users. He never mentions how he plans to handle users data. Will he mine user data for app improvement, will he sell user data like he has been doing for years, or will users have control over their data. Given Facebook's reputation (Now Known As Meta), I think it's fair to assume there will be zero privacy in this Metaverse.","
    167
  ",11 months ago,1,0,5800000,167
13229,253,4,metaverse violence,/watch?v=C8yE3FnLdyc,The Real Reason Facebook Wants A Metaverse,/c/GeographyHub,1.9M views,11 months ago,0,"
              NetworkGeekStuff
            ","There is one extra aspect in Facebooks motivation here. They have a bad growth in the newer generation. The same snowball of joining because your friends are there works in the opposite way. Teens today do not really want to hang out in the same place their parents and grandparents are, and can potentially see them ;).","
    167
  ",11 months ago,1,0,1900000,167
31441,3,4,metaverse violence,/watch?v=oTIUvv0sszY,BEST VR MOMENTS COMPILATION!,/user/GameSprout,772K views,1 year ago,0,"
              Shaikh Owais
            ",Now that's new and refreshing and just what i needed ,"
    167
  ",1 year ago,12,1,772000,167
33968,73,4,metaverse violence,/watch?v=n8VEtlWzxTQ,Facebook/Meta's Failing Metaverse Is Costing Them Billions Of Dollars Per Quarter,/c/YongYea,410K views,5 months ago,0,"
              Silver Str3ak
            ",Meta was dead in the water for me the second it was announced due to it's affiliation with Facebook. We all know they're just going to farm data from people and sell it. Hope both Meta and Facebook collapse under their greed.,"
    167
  ",5 months ago,5,0,410000,167
4739,438,4,metaverse violence,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Catholic Animation
            ","""I got lost in it, I lost track of time."" Welcome to the new world. As much as technology is good in a lot of ways, prudence reminds us to use technology in moderation.","
    166
  ",10 months ago (edited),1,0,4600000,166
4721,420,4,metaverse violence,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Rachel Freeman
            ","""you can do almost anything! Talk to friends, work, learn, play, shop"". OMG so cool! But guys you're not gonna believe this I heard of an ever BETTER metaverse where interactions with people feel REAL, you can actually wear the clothes you buy, and the graphics are freaking amazing it's called REAL LIFE and you don't have to pay extra just to be in it and it doesn't give you a headache and make your eyes hurt.","
    166
  ",9 months ago,9,0,4600000,166
28555,1436,4,metaverse violence,/watch?v=gElfIo6uw4g,Everything Facebook revealed about the Metaverse in 11 minutes,/c/CNET,5.8M views,11 months ago,0,"
              Curious George
            ","This looks “nice”, but has serious dark undertones. It feels like this could be used to further detach people from real life.","
    165
  ",11 months ago,1,0,5800000,165
